id,name,destination,price,duration,description,avg_rating,review_count,source,source_url,season,image_url,created_at,updated_at,duration_label,original_price,highlights,places,topics,gallery,itinerary,included,excluded,schedule,transport
224,Tour Côn Đảo 5N4Đ: Trọn Gói Beach,Côn Đảo,9610000,5,"Hành trình Côn Đảo 5 ngày dành cho du khách yêu thích beach, spiritual, nature.",8.2,93,bestprice,https://synthetic.example.com/tours/224,summer,https://picsum.photos/seed/tour-224/900/600,2024-09-30 08:00:00,2024-10-29 08:00:00,5N4Đ,10813238,"[""Trải nghiệm beach"", ""Trải nghiệm spiritual"", ""Trải nghiệm nature""]","[""Côn Đảo""]","[""beach"", ""spiritual"", ""nature"", ""history""]","[""https://picsum.photos/seed/tour-224-1/900/600"", ""https://picsum.photos/seed/tour-224-2/900/600"", ""https://picsum.photos/seed/tour-224-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Côn Đảo""}, {""day"": 2, ""title"": ""Ngày 2 tại Côn Đảo""}, {""day"": 3, ""title"": ""Ngày 3 tại Côn Đảo""}, {""day"": 4, ""title"": ""Ngày 4 tại Côn Đảo""}, {""day"": 5, ""title"": ""Ngày 5 tại Côn Đảo""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
225,Tour Đà Lạt 5N4Đ: Nghỉ Dưỡng Food,Đà Lạt,5050000,5,"Hành trình Đà Lạt 5 ngày dành cho du khách yêu thích food, photography, mountain.",8.1,21,klook,https://synthetic.example.com/tours/225,winter,https://picsum.photos/seed/tour-225/900/600,2024-10-27 08:00:00,2024-11-13 08:00:00,5N4Đ,6065360,"[""Trải nghiệm food"", ""Trải nghiệm photography"", ""Trải nghiệm mountain""]","[""Đà Lạt""]","[""food"", ""photography"", ""mountain"", ""relax""]","[""https://picsum.photos/seed/tour-225-1/900/600"", ""https://picsum.photos/seed/tour-225-2/900/600"", ""https://picsum.photos/seed/tour-225-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Đà Lạt""}, {""day"": 2, ""title"": ""Ngày 2 tại Đà Lạt""}, {""day"": 3, ""title"": ""Ngày 3 tại Đà Lạt""}, {""day"": 4, ""title"": ""Ngày 4 tại Đà Lạt""}, {""day"": 5, ""title"": ""Ngày 5 tại Đà Lạt""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""car""}"
226,Tour Hạ Long 3N2Đ: Trọn Gói Cruise,Hạ Long,7020000,3,"Hành trình Hạ Long 3 ngày dành cho du khách yêu thích cruise, beach, photography.",9.0,111,bestprice,https://synthetic.example.com/tours/226,summer,https://picsum.photos/seed/tour-226/900/600,2026-01-08 08:00:00,2026-01-19 08:00:00,3N2Đ,7980224,"[""Trải nghiệm cruise"", ""Trải nghiệm beach"", ""Trải nghiệm photography""]","[""Hạ Long""]","[""cruise"", ""beach"", ""photography"", ""family""]","[""https://picsum.photos/seed/tour-226-1/900/600"", ""https://picsum.photos/seed/tour-226-2/900/600"", ""https://picsum.photos/seed/tour-226-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Hạ Long""}, {""day"": 2, ""title"": ""Ngày 2 tại Hạ Long""}, {""day"": 3, ""title"": ""Ngày 3 tại Hạ Long""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""cruise""}"
227,Tour Hạ Long 2N1Đ: Check-in Family,Hạ Long,8860000,2,"Hành trình Hạ Long 2 ngày dành cho du khách yêu thích family, photography, luxury.",9.0,39,klook,https://synthetic.example.com/tours/227,summer,https://picsum.photos/seed/tour-227/900/600,2025-04-11 08:00:00,2025-04-25 08:00:00,2N1Đ,9858663,"[""Trải nghiệm family"", ""Trải nghiệm photography"", ""Trải nghiệm luxury""]","[""Hạ Long""]","[""family"", ""photography"", ""luxury"", ""beach""]","[""https://picsum.photos/seed/tour-227-1/900/600"", ""https://picsum.photos/seed/tour-227-2/900/600"", ""https://picsum.photos/seed/tour-227-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Hạ Long""}, {""day"": 2, ""title"": ""Ngày 2 tại Hạ Long""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""cruise""}"
228,Tour Cao Bằng 3N2Đ: Trọn Gói Photography,Cao Bằng,7690000,3,"Hành trình Cao Bằng 3 ngày dành cho du khách yêu thích photography, mountain, adventure.",7.6,7,traveloka,https://synthetic.example.com/tours/228,autumn,https://picsum.photos/seed/tour-228/900/600,2026-07-01 08:00:00,2026-07-29 08:00:00,3N2Đ,7815254,"[""Trải nghiệm photography"", ""Trải nghiệm mountain"", ""Trải nghiệm adventure""]","[""Cao Bằng""]","[""photography"", ""mountain"", ""adventure"", ""culture""]","[""https://picsum.photos/seed/tour-228-1/900/600"", ""https://picsum.photos/seed/tour-228-2/900/600"", ""https://picsum.photos/seed/tour-228-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Cao Bằng""}, {""day"": 2, ""title"": ""Ngày 2 tại Cao Bằng""}, {""day"": 3, ""title"": ""Ngày 3 tại Cao Bằng""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""bus""}"
229,Tour Hạ Long 4N3Đ: Gia Đình Cruise,Hạ Long,10990000,4,"Hành trình Hạ Long 4 ngày dành cho du khách yêu thích cruise, family, photography.",8.5,60,bestprice,https://synthetic.example.com/tours/229,summer,https://picsum.photos/seed/tour-229/900/600,2025-02-11 08:00:00,2025-02-22 08:00:00,4N3Đ,11701188,"[""Trải nghiệm cruise"", ""Trải nghiệm family"", ""Trải nghiệm photography""]","[""Hạ Long""]","[""cruise"", ""family"", ""photography"", ""beach""]","[""https://picsum.photos/seed/tour-229-1/900/600"", ""https://picsum.photos/seed/tour-229-2/900/600"", ""https://picsum.photos/seed/tour-229-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Hạ Long""}, {""day"": 2, ""title"": ""Ngày 2 tại Hạ Long""}, {""day"": 3, ""title"": ""Ngày 3 tại Hạ Long""}, {""day"": 4, ""title"": ""Ngày 4 tại Hạ Long""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""car""}"
230,Tour Đà Lạt 5N4Đ: Cao Cấp Food,Đà Lạt,6950000,5,"Hành trình Đà Lạt 5 ngày dành cho du khách yêu thích food, relax, photography.",7.5,10,bestprice,https://synthetic.example.com/tours/230,winter,https://picsum.photos/seed/tour-230/900/600,2025-12-20 08:00:00,2025-12-29 08:00:00,5N4Đ,7304268,"[""Trải nghiệm food"", ""Trải nghiệm relax"", ""Trải nghiệm photography""]","[""Đà Lạt""]","[""food"", ""relax"", ""photography"", ""mountain""]","[""https://picsum.photos/seed/tour-230-1/900/600"", ""https://picsum.photos/seed/tour-230-2/900/600"", ""https://picsum.photos/seed/tour-230-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Đà Lạt""}, {""day"": 2, ""title"": ""Ngày 2 tại Đà Lạt""}, {""day"": 3, ""title"": ""Ngày 3 tại Đà Lạt""}, {""day"": 4, ""title"": ""Ngày 4 tại Đà Lạt""}, {""day"": 5, ""title"": ""Ngày 5 tại Đà Lạt""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
231,Tour Sa Pa 4N3Đ: Nghỉ Dưỡng Culture,Sa Pa,3590000,4,"Hành trình Sa Pa 4 ngày dành cho du khách yêu thích culture, nature, photography.",9.4,36,klook,https://synthetic.example.com/tours/231,winter,https://picsum.photos/seed/tour-231/900/600,2025-09-09 08:00:00,2025-10-08 08:00:00,4N3Đ,4045159,"[""Trải nghiệm culture"", ""Trải nghiệm nature"", ""Trải nghiệm photography""]","[""Sa Pa""]","[""culture"", ""nature"", ""photography"", ""adventure""]","[""https://picsum.photos/seed/tour-231-1/900/600"", ""https://picsum.photos/seed/tour-231-2/900/600"", ""https://picsum.photos/seed/tour-231-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Sa Pa""}, {""day"": 2, ""title"": ""Ngày 2 tại Sa Pa""}, {""day"": 3, ""title"": ""Ngày 3 tại Sa Pa""}, {""day"": 4, ""title"": ""Ngày 4 tại Sa Pa""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""bus""}"
232,Tour Nha Trang 3N2Đ: Tiết Kiệm Water Sports,Nha Trang,10030000,3,"Hành trình Nha Trang 3 ngày dành cho du khách yêu thích water_sports, nightlife, family.",8.8,50,traveloka,https://synthetic.example.com/tours/232,summer,https://picsum.photos/seed/tour-232/900/600,2026-01-07 08:00:00,2026-01-26 08:00:00,3N2Đ,10142848,"[""Trải nghiệm water_sports"", ""Trải nghiệm nightlife"", ""Trải nghiệm family""]","[""Nha Trang""]","[""water_sports"", ""nightlife"", ""family"", ""food""]","[""https://picsum.photos/seed/tour-232-1/900/600"", ""https://picsum.photos/seed/tour-232-2/900/600"", ""https://picsum.photos/seed/tour-232-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Nha Trang""}, {""day"": 2, ""title"": ""Ngày 2 tại Nha Trang""}, {""day"": 3, ""title"": ""Ngày 3 tại Nha Trang""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""cruise""}"
233,Tour Nha Trang 3N2Đ: Gia Đình Food,Nha Trang,6800000,3,"Hành trình Nha Trang 3 ngày dành cho du khách yêu thích food, beach, nightlife.",8.3,19,traveloka,https://synthetic.example.com/tours/233,summer,https://picsum.photos/seed/tour-233/900/600,2026-07-26 08:00:00,2026-08-07 08:00:00,3N2Đ,6819266,"[""Trải nghiệm food"", ""Trải nghiệm beach"", ""Trải nghiệm nightlife""]","[""Nha Trang""]","[""food"", ""beach"", ""nightlife"", ""family""]","[""https://picsum.photos/seed/tour-233-1/900/600"", ""https://picsum.photos/seed/tour-233-2/900/600"", ""https://picsum.photos/seed/tour-233-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Nha Trang""}, {""day"": 2, ""title"": ""Ngày 2 tại Nha Trang""}, {""day"": 3, ""title"": ""Ngày 3 tại Nha Trang""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""bus""}"
234,Tour Đà Lạt 4N3Đ: Nghỉ Dưỡng Relax,Đà Lạt,3470000,4,"Hành trình Đà Lạt 4 ngày dành cho du khách yêu thích relax, romantic, nature.",7.4,6,bestprice,https://synthetic.example.com/tours/234,winter,https://picsum.photos/seed/tour-234/900/600,2026-06-13 08:00:00,2026-07-13 08:00:00,4N3Đ,3870675,"[""Trải nghiệm relax"", ""Trải nghiệm romantic"", ""Trải nghiệm nature""]","[""Đà Lạt""]","[""relax"", ""romantic"", ""nature"", ""mountain""]","[""https://picsum.photos/seed/tour-234-1/900/600"", ""https://picsum.photos/seed/tour-234-2/900/600"", ""https://picsum.photos/seed/tour-234-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Đà Lạt""}, {""day"": 2, ""title"": ""Ngày 2 tại Đà Lạt""}, {""day"": 3, ""title"": ""Ngày 3 tại Đà Lạt""}, {""day"": 4, ""title"": ""Ngày 4 tại Đà Lạt""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""car""}"
235,Tour Hội An 3N2Đ: Trọn Gói Photography,Hội An,8550000,3,"Hành trình Hội An 3 ngày dành cho du khách yêu thích photography, culture, romantic.",9.7,29,traveloka,https://synthetic.example.com/tours/235,autumn,https://picsum.photos/seed/tour-235/900/600,2026-01-23 08:00:00,2026-02-03 08:00:00,3N2Đ,9473564,"[""Trải nghiệm photography"", ""Trải nghiệm culture"", ""Trải nghiệm romantic""]","[""Hội An""]","[""photography"", ""culture"", ""romantic"", ""food""]","[""https://picsum.photos/seed/tour-235-1/900/600"", ""https://picsum.photos/seed/tour-235-2/900/600"", ""https://picsum.photos/seed/tour-235-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Hội An""}, {""day"": 2, ""title"": ""Ngày 2 tại Hội An""}, {""day"": 3, ""title"": ""Ngày 3 tại Hội An""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
236,Tour Phú Quốc 4N3Đ: Cao Cấp Beach,Phú Quốc,14120000,4,"Hành trình Phú Quốc 4 ngày dành cho du khách yêu thích beach, romantic, relax.",8.3,70,bestprice,https://synthetic.example.com/tours/236,summer,https://picsum.photos/seed/tour-236/900/600,2025-08-10 08:00:00,2025-08-19 08:00:00,4N3Đ,15995137,"[""Trải nghiệm beach"", ""Trải nghiệm romantic"", ""Trải nghiệm relax""]","[""Phú Quốc""]","[""beach"", ""romantic"", ""relax"", ""water_sports""]","[""https://picsum.photos/seed/tour-236-1/900/600"", ""https://picsum.photos/seed/tour-236-2/900/600"", ""https://picsum.photos/seed/tour-236-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Phú Quốc""}, {""day"": 2, ""title"": ""Ngày 2 tại Phú Quốc""}, {""day"": 3, ""title"": ""Ngày 3 tại Phú Quốc""}, {""day"": 4, ""title"": ""Ngày 4 tại Phú Quốc""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
237,Tour Hà Nội 3N2Đ: Nghỉ Dưỡng City,Hà Nội,4570000,3,"Hành trình Hà Nội 3 ngày dành cho du khách yêu thích city, food, history.",9.1,117,traveloka,https://synthetic.example.com/tours/237,autumn,https://picsum.photos/seed/tour-237/900/600,2024-11-28 08:00:00,2024-12-14 08:00:00,3N2Đ,4970478,"[""Trải nghiệm city"", ""Trải nghiệm food"", ""Trải nghiệm history""]","[""Hà Nội""]","[""city"", ""food"", ""history"", ""culture""]","[""https://picsum.photos/seed/tour-237-1/900/600"", ""https://picsum.photos/seed/tour-237-2/900/600"", ""https://picsum.photos/seed/tour-237-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Hà Nội""}, {""day"": 2, ""title"": ""Ngày 2 tại Hà Nội""}, {""day"": 3, ""title"": ""Ngày 3 tại Hà Nội""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
238,Tour Phú Quốc 5N4Đ: Nghỉ Dưỡng Luxury,Phú Quốc,6620000,5,"Hành trình Phú Quốc 5 ngày dành cho du khách yêu thích luxury, water_sports, family.",8.4,111,traveloka,https://synthetic.example.com/tours/238,summer,https://picsum.photos/seed/tour-238/900/600,2024-10-01 08:00:00,2024-10-21 08:00:00,5N4Đ,7884688,"[""Trải nghiệm luxury"", ""Trải nghiệm water_sports"", ""Trải nghiệm family""]","[""Phú Quốc""]","[""luxury"", ""water_sports"", ""family"", ""beach""]","[""https://picsum.photos/seed/tour-238-1/900/600"", ""https://picsum.photos/seed/tour-238-2/900/600"", ""https://picsum.photos/seed/tour-238-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Phú Quốc""}, {""day"": 2, ""title"": ""Ngày 2 tại Phú Quốc""}, {""day"": 3, ""title"": ""Ngày 3 tại Phú Quốc""}, {""day"": 4, ""title"": ""Ngày 4 tại Phú Quốc""}, {""day"": 5, ""title"": ""Ngày 5 tại Phú Quốc""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""flight""}"
239,Tour Huế 3N2Đ: Check-in City,Huế,5380000,3,"Hành trình Huế 3 ngày dành cho du khách yêu thích city, culture, spiritual.",7.5,103,klook,https://synthetic.example.com/tours/239,spring,https://picsum.photos/seed/tour-239/900/600,2026-04-10 08:00:00,2026-04-20 08:00:00,3N2Đ,5542877,"[""Trải nghiệm city"", ""Trải nghiệm culture"", ""Trải nghiệm spiritual""]","[""Huế""]","[""city"", ""culture"", ""spiritual"", ""history""]","[""https://picsum.photos/seed/tour-239-1/900/600"", ""https://picsum.photos/seed/tour-239-2/900/600"", ""https://picsum.photos/seed/tour-239-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Huế""}, {""day"": 2, ""title"": ""Ngày 2 tại Huế""}, {""day"": 3, ""title"": ""Ngày 3 tại Huế""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""car""}"
240,Tour Cao Bằng 4N3Đ: Trọn Gói Mountain,Cao Bằng,9370000,4,"Hành trình Cao Bằng 4 ngày dành cho du khách yêu thích mountain, adventure, culture.",7.7,33,bestprice,https://synthetic.example.com/tours/240,autumn,https://picsum.photos/seed/tour-240/900/600,2025-08-19 08:00:00,2025-09-02 08:00:00,4N3Đ,10180399,"[""Trải nghiệm mountain"", ""Trải nghiệm adventure"", ""Trải nghiệm culture""]","[""Cao Bằng""]","[""mountain"", ""adventure"", ""culture"", ""photography""]","[""https://picsum.photos/seed/tour-240-1/900/600"", ""https://picsum.photos/seed/tour-240-2/900/600"", ""https://picsum.photos/seed/tour-240-3/900/600""]","[{""day"": 1, ""title"": ""Ngày 1 tại Cao Bằng""}, {""day"": 2, ""title"": ""Ngày 2 tại Cao Bằng""}, {""day"": 3, ""title"": ""Ngày 3 tại Cao Bằng""}, {""day"": 4, ""title"": ""Ngày 4 tại Cao Bằng""}]","[""Xe đưa đón"", ""Hướng dẫn viên"", ""Vé tham quan""]","[""Chi phí cá nhân"", ""VAT""]","[{""month"": 3, ""available"": true}, {""month"": 6, ""available"": true}, {""month"": 9, ""available"": true}, {""month"": 12, ""available"": true}]","{""type"": ""car""}"
